x,y,LOCAL_DAY,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST_FLAG,TOTAL_RAIN,CLIMATE_IDENTIFIER,MAX_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST,TOTAL_PRECIPITATION,MAX_TEMPERATURE,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY,SPEED_MAX_GUST,MIN_TEMPERATURE_FLAG,MIN_TEMPERATURE,TOTAL_SNOW_FLAG,LOCAL_DATE,SNOW_ON_GROUND,LOCAL_MONTH,LOCAL_YEAR,COOLING_DEGREE_DAYS,ID,HEATING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE_FLAG,PROVINCE_CODE,MEAN_TEMPERATURE,TOTAL_RAIN_FLAG,MIN_REL_HUMIDITY,STATION_NAME,DIRECTION_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_SNOW
-78.26666667,45.53333333,30,,,,6080192,,,0,1.1,4.5,17.7,99,0,,-4,M,2004-11-30,3,11,2004,0,6080192.2004.11.30,,,ON,0.3,M,59,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,1,,,0,6080192,,,33,16.1,0.5,19.4,99,33,,-3.3,M,2004-12-01,14,12,2004,0,6080192.2004.12.1,,,ON,-1.4,,89,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,2,,,,6080192,,,0,0.6,-1.9,23.2,97,0,,-8.4,M,2004-12-02,22,12,2004,0,6080192.2004.12.2,,,ON,-5.2,M,75,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,3,,,,6080192,,,0,1.7,-3.4,29.7,97,0,,-19.9,M,2004-12-03,20,12,2004,0,6080192.2004.12.3,,,ON,-11.7,M,81,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,4,,,,6080192,,,24,4.3,1.3,27.7,99,32,,-20.6,M,2004-12-04,20,12,2004,0,6080192.2004.12.4,,,ON,-9.7,M,85,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,5,,,,6080192,,,0,0,-0.3,29.6,92,0,,-22.8,M,2004-12-05,19,12,2004,0,6080192.2004.12.5,,,ON,-11.6,M,53,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,6,M,,,6080192,,,0,,-8.4,33.4,91,0,,-22.4,M,2004-12-06,19,12,2004,0,6080192.2004.12.6,,,ON,-15.4,M,66,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,7,,,0,6080192,,,0,14.5,2.5,21.7,100,0,,-9.8,M,2004-12-07,18,12,2004,0,6080192.2004.12.7,,,ON,-3.7,,83,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,8,,,,6080192,,,27,2.1,2.6,22,98,41,,-10.6,M,2004-12-08,19,12,2004,0,6080192.2004.12.8,,,ON,-4,M,78,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,9,,,,6080192,,,0,0,0,22.6,98,0,,-9.2,M,2004-12-09,18,12,2004,0,6080192.2004.12.9,,,ON,-4.6,M,84,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,10,,,0,6080192,,,0,11.4,-2.5,21.4,97,0,,-4.2,M,2004-12-10,18,12,2004,0,6080192.2004.12.10,,,ON,-3.4,,87,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,11,,,0,6080192,,,0,4.2,-2.3,23.9,96,0,,-9.4,M,2004-12-11,31,12,2004,0,6080192.2004.12.11,,,ON,-5.9,,89,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,12,,,0,6080192,,,0,5.3,-4.5,25.6,96,0,,-10.6,M,2004-12-12,31,12,2004,0,6080192.2004.12.12,,,ON,-7.6,,83,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,13,,,0,6080192,,,0,4.3,-5.2,27.8,95,0,,-14.4,M,2004-12-13,37,12,2004,0,6080192.2004.12.13,,,ON,-9.8,,83,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,14,,,,6080192,,,0,0.5,-11.5,37.6,87,0,,-27.6,M,2004-12-14,39,12,2004,0,6080192.2004.12.14,,,ON,-19.6,M,69,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,15,,,,6080192,,,0,0,-4.4,35,91,0,,-29.5,M,2004-12-15,37,12,2004,0,6080192.2004.12.15,,,ON,-17,M,77,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,16,,,0,6080192,,,0,3.4,-1.1,24,97,0,,-10.8,M,2004-12-16,35,12,2004,0,6080192.2004.12.16,,,ON,-6,,79,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,17,,,,6080192,,,0,1.2,-2.2,32.7,92,0,,-27.2,M,2004-12-17,42,12,2004,0,6080192.2004.12.17,,,ON,-14.7,M,65,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,18,,,,6080192,,,0,0.9,-0.8,32,96,0,,-27.1,M,2004-12-18,38,12,2004,0,6080192.2004.12.18,,,ON,-14,M,81,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,19,,,0,6080192,,,36,3.1,-0.8,34.3,88,37,,-31.8,M,2004-12-19,43,12,2004,0,6080192.2004.12.19,,,ON,-16.3,,62,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,20,,,,6080192,,,0,0,-18.9,46.3,83,0,,-37.6,M,2004-12-20,42,12,2004,0,6080192.2004.12.20,,,ON,-28.3,M,57,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,21,,,0,6080192,,,0,1.3,-3.9,30.9,99,0,,-21.9,M,2004-12-21,40,12,2004,0,6080192.2004.12.21,,,ON,-12.9,,77,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,22,,,,6080192,,,0,0,-3.2,22.3,97,0,,-5.4,M,2004-12-22,41,12,2004,0,6080192.2004.12.22,,,ON,-4.3,M,85,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,23,,,,6080192,,,33,27.9,-5.2,31.4,96,32,,-21.5,M,2004-12-23,45,12,2004,0,6080192.2004.12.23,,,ON,-13.4,M,79,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,24,,,,6080192,,,0,0,-13.2,40.6,89,0,,-31.9,M,2004-12-24,,12,2004,0,6080192.2004.12.24,,,ON,-22.6,M,67,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,25,,,,6080192,,,0,0,-10.5,38.1,89,0,,-29.7,M,2004-12-25,,12,2004,0,6080192.2004.12.25,,,ON,-20.1,M,59,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,26,,,,6080192,,,0,0,-13.6,36.3,86,0,,-23,M,2004-12-26,,12,2004,0,6080192.2004.12.26,,,ON,-18.3,M,77,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,27,,,,6080192,,,0,0,-11.9,39.1,89,0,,-30.3,M,2004-12-27,,12,2004,0,6080192.2004.12.27,,,ON,-21.1,M,51,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,28,,,,6080192,,,0,0.7,-4.4,27.7,98,0,,-14.9,M,2004-12-28,,12,2004,0,6080192.2004.12.28,,,ON,-9.7,M,79,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,29,,,,6080192,,,0,1,-2.2,25.9,99,0,,-13.5,M,2004-12-29,,12,2004,0,6080192.2004.12.29,,,ON,-7.9,M,84,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,30,,,,6080192,,,0,0,-0.5,23.1,96,0,,-9.7,M,2004-12-30,,12,2004,0,6080192.2004.12.30,,,ON,-5.1,M,89,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,31,,,,6080192,,,25,11,7.5,14.5,98,41,,-0.5,M,2004-12-31,47,12,2004,0,6080192.2004.12.31,,,ON,3.5,M,79,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,1,,,,6080192,,,0,0,0.7,25.3,90,0,,-15.3,M,2005-01-01,35,1,2005,0,6080192.2005.1.1,,,ON,-7.3,M,46,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,2,,,0,6080192,,,0,9.3,1.7,24.4,99,0,,-14.5,M,2005-01-02,34,1,2005,0,6080192.2005.1.2,,,ON,-6.4,,68,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,3,,,,6080192,,,0,0,0.7,20.3,95,0,,-5.3,M,2005-01-03,36,1,2005,0,6080192.2005.1.3,,,ON,-2.3,M,70,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,4,,,,6080192,,,0,0,-3.9,25,95,0,,-10,M,2005-01-04,35,1,2005,0,6080192.2005.1.4,,,ON,-7,M,63,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,5,,,,6080192,,,0,0.6,-7.5,31.5,89,0,,-19.4,M,2005-01-05,35,1,2005,0,6080192.2005.1.5,,,ON,-13.5,M,60,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,6,,,0,6080192,,,0,13.1,-13.2,33.4,90,0,,-17.5,M,2005-01-06,35,1,2005,0,6080192.2005.1.6,,,ON,-15.4,,56,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,7,,,,6080192,,,0,0,-5,30.7,92,0,,-20.3,M,2005-01-07,45,1,2005,0,6080192.2005.1.7,,,ON,-12.7,M,86,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,8,,,,6080192,,,0,0,-2.9,22.7,97,0,,-6.5,M,2005-01-08,44,1,2005,0,6080192.2005.1.8,,,ON,-4.7,M,83,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,9,,,,6080192,,,0,0,-1.3,22,97,0,,-6.7,M,2005-01-09,42,1,2005,0,6080192.2005.1.9,,,ON,-4,M,89,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,10,,,,6080192,,,25,2.7,-0.6,27.6,99,44,,-18.6,M,2005-01-10,45,1,2005,0,6080192.2005.1.10,,,ON,-9.6,M,74,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,11,,,,6080192,,,0,0,-7.2,34.5,88,0,,-25.8,M,2005-01-11,44,1,2005,0,6080192.2005.1.11,,,ON,-16.5,M,52,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,12,,,,6080192,,,0,5.3,2.5,23.2,100,0,,-12.9,M,2005-01-12,44,1,2005,0,6080192.2005.1.12,,,ON,-5.2,M,62,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,13,,,,6080192,,,0,16.4,11.8,12.3,100,0,,-0.5,M,2005-01-13,41,1,2005,0,6080192.2005.1.13,,,ON,5.7,M,77,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,14,,,,6080192,,,32,0,-0.4,27.9,95,39,,-19.3,M,2005-01-14,31,1,2005,0,6080192.2005.1.14,,,ON,-9.9,M,62,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,15,,,,6080192,,,27,1.8,-9.1,32.3,91,43,,-19.4,M,2005-01-15,30,1,2005,0,6080192.2005.1.15,,,ON,-14.3,M,73,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,16,,,,6080192,,,0,0,-12.4,36.4,88,0,,-24.3,M,2005-01-16,31,1,2005,0,6080192.2005.1.16,,,ON,-18.4,M,64,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,17,,,,6080192,,,0,0,-13.6,40.6,83,0,,-31.5,M,2005-01-17,32,1,2005,0,6080192.2005.1.17,,,ON,-22.6,M,49,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,18,,,,6080192,,,0,0,-16,42.8,84,0,,-33.5,M,2005-01-18,32,1,2005,0,6080192.2005.1.18,,,ON,-24.8,M,47,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,19,,,0,6080192,,,0,3.1,-6.3,30.1,95,0,,-17.9,M,2005-01-19,33,1,2005,0,6080192.2005.1.19,,,ON,-12.1,,79,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,20,,,,6080192,,,0,0.6,-16.5,40.1,82,0,,-27.6,M,2005-01-20,37,1,2005,0,6080192.2005.1.20,,,ON,-22.1,M,61,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,21,,,,6080192,,,0,0,-20.3,45.6,78,0,,-34.9,M,2005-01-21,36,1,2005,0,6080192.2005.1.21,,,ON,-27.6,M,54,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,22,,,0,6080192,,,5,4.4,-20.9,44.7,79,32,,-32.5,M,2005-01-22,36,1,2005,0,6080192.2005.1.22,,,ON,-26.7,,71,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,23,,,,6080192,,,0,0,-15.7,41.2,82,0,,-30.7,M,2005-01-23,37,1,2005,0,6080192.2005.1.23,,,ON,-23.2,M,47,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,24,,,0,6080192,,,0,1.4,-7.1,37,93,0,,-30.8,M,2005-01-24,37,1,2005,0,6080192.2005.1.24,,,ON,-19,,76,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,25,M,,,6080192,,,0,,-13.6,36.4,90,0,,-23.2,M,2005-01-25,40,1,2005,0,6080192.2005.1.25,,,ON,-18.4,M,55,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,26,,,,6080192,,,0,0.4,-14.5,38.5,85,0,,-26.5,M,2005-01-26,42,1,2005,0,6080192.2005.1.26,,,ON,-20.5,M,58,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,27,,,,6080192,,,0,0,-14.6,42.2,83,0,,-33.8,M,2005-01-27,41,1,2005,0,6080192.2005.1.27,,,ON,-24.2,M,54,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,28,,,,6080192,,,0,0,-6.7,38.1,88,0,,-33.5,M,2005-01-28,41,1,2005,0,6080192.2005.1.28,,,ON,-20.1,M,48,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,29,,,,6080192,,,0,0,0.2,30.9,94,0,,-26,M,2005-01-29,40,1,2005,0,6080192.2005.1.29,,,ON,-12.9,M,39,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,30,,,,6080192,,,0,0,-3.8,31.4,94,0,,-22.9,M,2005-01-30,40,1,2005,0,6080192.2005.1.30,,,ON,-13.4,M,33,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,31,,,,6080192,,,0,0,1.4,30.8,93,0,,-27,M,2005-01-31,39,1,2005,0,6080192.2005.1.31,,,ON,-12.8,M,31,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,1,,,,6080192,,,0,0,-1.1,30.2,95,0,,-23.2,M,2005-02-01,39,2,2005,0,6080192.2005.2.1,,,ON,-12.2,M,71,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,2,,,,6080192,,,0,0,1,24.6,96,0,,-14.1,M,2005-02-02,39,2,2005,0,6080192.2005.2.2,,,ON,-6.6,M,50,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,3,,,,6080192,,,0,0,2.7,25.2,97,0,,-17.1,M,2005-02-03,39,2,2005,0,6080192.2005.2.3,,,ON,-7.2,M,42,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,4,,,,6080192,,,0,0,5.4,24.1,,0,,-17.5,M,2005-02-04,39,2,2005,0,6080192.2005.2.4,,,ON,-6.1,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,5,,,,6080192,,,0,0,8.8,19.8,98,0,,-12.4,M,2005-02-05,38,2,2005,0,6080192.2005.2.5,,,ON,-1.8,M,41,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,6,,,,6080192,,,0,0,10.5,18.4,96,0,,-11.3,M,2005-02-06,37,2,2005,0,6080192.2005.2.6,,,ON,-0.4,M,31,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,7,,,,6080192,,,0,2.1,4.7,16.5,99,0,,-1.8,M,2005-02-07,35,2,2005,0,6080192.2005.2.7,,,ON,1.5,M,77,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,8,,,,6080192,,,0,0,1.9,21.7,100,0,,-9.2,M,2005-02-08,32,2,2005,0,6080192.2005.2.8,,,ON,-3.7,M,83,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,9,,,,6080192,,,0,0,-7.1,27.4,86,0,,-11.6,M,2005-02-09,31,2,2005,0,6080192.2005.2.9,,,ON,-9.4,M,42,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,10,,,,6080192,,,0,0,-2.3,25.9,85,0,,-13.4,M,2005-02-10,31,2,2005,0,6080192.2005.2.10,,,ON,-7.9,M,29,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,11,M,,,6080192,,,0,,-0.2,28.5,,0,,-20.8,M,2005-02-11,31,2,2005,0,6080192.2005.2.11,,,ON,-10.5,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,12,,,0,6080192,,,0,0.3,-1.3,25.8,97,0,,-14.2,M,2005-02-12,31,2,2005,0,6080192.2005.2.12,,,ON,-7.8,,64,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,13,M,,,6080192,,,0,,-3.7,29.6,,0,,-19.5,M,2005-02-13,32,2,2005,0,6080192.2005.2.13,,,ON,-11.6,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,14,,,0,6080192,,,0,13.6,1.2,24,99,0,,-13.1,M,2005-02-14,32,2,2005,0,6080192.2005.2.14,,,ON,-6,,66,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,15,,,,6080192,,,27,0,2,17.5,98,33,,-1.1,M,2005-02-15,40,2,2005,0,6080192.2005.2.15,,,ON,0.5,M,85,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,16,,,0,6080192,,,0,2.4,-1.1,28.5,97,0,,-19.8,M,2005-02-16,39,2,2005,0,6080192.2005.2.16,,,ON,-10.5,,58,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,17,,,0,6080192,,,0,1.4,-2.1,31,93,0,,-23.9,M,2005-02-17,40,2,2005,0,6080192.2005.2.17,,,ON,-13,,49,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,18,,,,6080192,,,0,0,-13.6,37.8,84,0,,-26,M,2005-02-18,42,2,2005,0,6080192.2005.2.18,,,ON,-19.8,M,51,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,19,,,,6080192,,,29,0.3,-4,32.6,86,33,,-25.1,M,2005-02-19,42,2,2005,0,6080192.2005.2.19,,,ON,-14.6,M,50,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,20,,,,6080192,,,0,0.7,-6.3,36.8,85,0,,-31.2,M,2005-02-20,42,2,2005,0,6080192.2005.2.20,,,ON,-18.8,M,32,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,21,,,0,6080192,,,0,2.1,-7,29.2,92,0,,-15.3,M,2005-02-21,44,2,2005,0,6080192.2005.2.21,,,ON,-11.2,,78,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,22,,,,6080192,,,0,0,-2,28.6,95,0,,-19.2,M,2005-02-22,44,2,2005,0,6080192.2005.2.22,,,ON,-10.6,M,64,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,23,,,,6080192,,,0,0.3,-7.2,35,87,0,,-26.8,M,2005-02-23,44,2,2005,0,6080192.2005.2.23,,,ON,-17,M,48,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,24,,,,6080192,,,0,0.3,-7.5,37.2,84,0,,-30.9,M,2005-02-24,44,2,2005,0,6080192.2005.2.24,,,ON,-19.2,M,35,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,25,M,,,6080192,,,0,,-4.3,35.2,,0,,-30,M,2005-02-25,43,2,2005,0,6080192.2005.2.25,,,ON,-17.2,M,,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,26,,,0,6080192,,,0,1.2,-4.6,30.7,92,0,,-20.7,M,2005-02-26,44,2,2005,0,6080192.2005.2.26,,,ON,-12.7,,62,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,27,,,,6080192,,,0,0.3,-3.5,33.9,85,0,,-28.3,M,2005-02-27,45,2,2005,0,6080192.2005.2.27,,,ON,-15.9,M,28,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
